tile_id,atlas_row,atlas_column,category,source_tileset,source_row,source_column
4706,294,2,water_blue,TILESET - Ur_EldersHouse.png,2,10
4707,294,3,water_blue,TILESET - Castle_Sasune.png,2,12
4708,294,4,water_blue,TILESET - Saronia_Castle1.png,2,12
4709,294,5,water_blue,TILESET - Alter Cave.png,0,5
4710,294,6,water_blue,TILESET - Saronia_Castle5.png,0,5
4711,294,7,water_blue,TILESET - Castle_Argus3F.png,0,5
4712,294,8,water_blue,TILESET - Cave_of_Shadows1_1.png,0,5
4713,294,9,water_blue,TILESET - Dwarven_HollowB3_1.png,2,10
4714,294,10,water_blue,TILESET - Amur-Shrine.png,2,10
4715,294,11,water_blue,TILESET - Ancient_Ruins1.png,0,5
4716,294,12,water_blue,TILESET - The_Invincible.png,0,5
4717,294,13,water_blue,TILESET - Airship.png,0,5
4718,294,14,water_blue,TILESET - Chocobos_Forest.png,0,5
4719,294,15,water_blue,TILESET - Canaan-Magic_WeaponShop.png,0,10
4720,295,0,water_blue,TILESET - Canaan-Shrine.png,0,10
4721,295,1,water_blue,TILESET - Canaan-ArmorShop.png,0,10
4722,295,2,water_blue,TILESET - Canaan-CidHouse_1F.png,0,10
4723,295,3,water_blue,TILESET - Canaan-CidHouse_2F.png,0,10
4724,295,4,water_blue,TILESET - Nepto_Temple1F.png,6,1
4725,295,5,water_blue,TILESET - Ur_EldersHouse.png,2,0
4726,295,6,water_blue,TILESET - Canaan-CidHouse_2F.png,2,0
4727,295,7,water_blue,TILESET - Dogas_Village.png,2,4
4728,295,8,water_blue,TILESET - Canaan-Magic_WeaponShop.png,2,11
4729,295,9,water_blue,TILESET - Canaan-Shrine.png,2,11
4730,295,10,water_blue,TILESET - Canaan-ArmorShop.png,2,11
4731,295,11,water_blue,TILESET - Crystal_Tower_8F_1.png,1,1
4732,295,12,water_blue,TILESET - Kazus.png,5,2
4733,295,13,water_blue,TILESET - Amur.png,5,2
4734,295,14,water_blue,TILESET - Castle_Sasune_Inner2.png,1,2
4735,295,15,water_blue,TILESET - Crystal_Tower_8F_2.png,2,0
4736,296,0,water_blue,TILESET - Eureka_B1.png,0,9
4737,296,1,water_blue,TILESET - Tower_of_Owen10F.png,0,8
4738,296,2,water_blue,TILESET - Tower_of_Owen3F.png,0,8
4739,296,3,water_blue,TILESET - Tozus.png,0,15
4740,296,4,water_blue,TILESET - Crystal_Tower_1F.png,2,5
4741,296,5,water_blue,TILESET - Crystal_Tower_3F.png,2,5
4742,296,6,water_blue,TILESET - Crystal_Tower_5F.png,2,5
4743,296,7,water_blue,TILESET - Cave_of_Tides-Crystal_Room.png,2,5
4744,296,8,water_blue,TILESET - Crystal Room.png,5,4
4745,296,9,water_blue,TILESET - Cave_of_Tides-Crystal_Room.png,5,4
4746,296,10,water_blue,TILESET - Vikings_Cove-1.png,1,10
4747,296,11,water_blue,TILESET - Canaan-Inn_ItemShop.png,0,11
4748,296,12,water_blue,TILESET - Canaan-NobleHouse.png,6,2
4749,296,13,water_blue,TILESET - Canaan-NobleHouse.png,0,11
4750,296,14,water_blue,TILESET - Castle_Argus3F.png,1,8
4751,296,15,water_blue,TILESET - Cave_of_Tides1.png,1,8
4752,297,0,water_blue,TILESET - Eureka_B6.png,4,7
4753,297,1,water_blue,TILESET - Crystal_Tower_1F.png,2,8
4754,297,2,water_blue,TILESET - Ur_EldersHouse.png,1,9
4755,297,3,water_blue,TILESET - Ur_Shed.png,2,13
4756,297,4,water_blue,TILESET - Inn_ItemShop.png,2,13
4757,297,5,water_blue,TILESET - Saronia_NorthWest-Library.png,1,7
4758,297,6,water_blue,TILESET - Amur-House.png,1,7
4759,297,7,water_blue,TILESET - Canaan-CidHouse_1F.png,1,7
4760,297,8,water_blue,TILESET - Canaan-Shrine.png,1,7
4761,297,9,water_blue,TILESET - Crystal_Tower_3F.png,2,12
4762,297,10,water_blue,TILESET - Crystal_Tower_1F.png,2,12
4763,297,11,water_blue,TILESET - Mythril_Mine.png,4,14
4764,297,12,water_blue,TILESET - Sunken_Cave1.png,4,14
4765,297,13,water_blue,TILESET - Eureka_B6.png,3,8
4766,297,14,water_blue,TILESET - Crystal_Tower_1F.png,6,12
4767,297,15,water_blue,TILESET - Cave_of_Tides-Crystal_Room.png,6,12
4768,298,0,water_blue,TILESET - World_of_Darkness7.png,7,5
4769,298,1,water_blue,TILESET - Crystal_Tower_8F_2.png,7,5
4770,298,2,water_blue,TILESET - Cave_of_Tides-Crystal_Room.png,7,5
4771,298,3,water_blue,TILESET - Crystal Room.png,7,5
4772,298,4,water_blue,TILESET - World_of_Darkness1.png,0,12
4773,298,5,water_blue,TILESET - World_of_Darkness7.png,0,12
4774,298,6,water_blue,TILESET - World_of_Darkness-Crystal_Room.png,1,11
4775,298,7,water_blue,TILESET - World_of_Darkness1.png,1,11
4776,298,8,water_blue,TILESET - Crystal Room.png,0,3
4777,298,9,water_blue,TILESET - Mythril_Mine.png,0,3
4778,298,10,water_blue,TILESET - Falgabard-Inn_ItemShop.png,1,9
4779,298,11,water_blue,TILESET - World_of_Darkness7.png,4,3
4780,298,12,water_blue,TILESET - Crystal_Tower_8F_1.png,0,3
4781,298,13,water_blue,TILESET - Canaan-Magic_WeaponShop.png,2,0
4782,298,14,water_blue,TILESET - Uneis_Shrine.png,2,0
4783,298,15,water_blue,TILESET - Ur.png,2,4
4784,299,0,water_blue,TILESET - Canaan-CidHouse_1F.png,2,11
4785,299,1,water_blue,TILESET - Dwarven_Hollow-ArmorShop.png,2,11
4786,299,2,water_blue,TILESET - Amur-ArmorShop.png,2,11
4787,299,3,water_blue,TILESET - Amur-House.png,2,11
4788,299,4,water_blue,TILESET - Amur-Inn_Pub.png,2,11
4789,299,5,water_blue,TILESET - Inn_ItemShop.png,2,11
4790,299,6,water_blue,TILESET - Ur_Shed.png,2,11
4791,299,7,water_blue,TILESET - Canaan-Inn_ItemShop.png,2,11
4792,299,8,water_blue,TILESET - Canaan-NobleHouse.png,2,11
4793,299,9,water_blue,TILESET - Tozus.png,1,12
4794,299,10,water_blue,TILESET - Tozus.png,0,13
4795,299,11,water_blue,TILESET - Crystal_Tower_1F.png,2,1
4796,299,12,water_blue,TILESET - Crystal_Tower_1F.png,2,10
4797,299,13,water_blue,TILESET - Nepto_Temple1F.png,1,10
4798,299,14,water_blue,TILESET - Dragons_Peak.png,1,14
4799,299,15,water_blue,TILESET - Bahamuts_Nest.png,0,4
4800,300,0,water_blue,TILESET - Bahamuts_Nest.png,0,5
4801,300,1,water_blue,TILESET - Crystal_Tower_8F_2.png,3,5
4802,300,2,water_blue,TILESET - Shop_1.png,2,11
4803,300,3,water_blue,TILESET - Dwarven_Hollow-ArmorShop.png,2,0
4804,300,4,water_blue,TILESET - Gulgan_Gulch1.png,2,0
4805,300,5,water_blue,TILESET - Castle_Sasune_Inner2.png,1,3
4806,300,6,water_blue,TILESET - Dwarven_HollowB3_1.png,1,10
4807,300,7,water_blue,TILESET - Dwarven_HollowB1_B2.png,1,10
4808,300,8,water_blue,TILESET - Amur-Shrine.png,1,10
4809,300,9,water_blue,TILESET - Uneis_Shrine.png,1,10
4810,300,10,water_blue,TILESET - Village_of_the_Ancients-Shirine.png,1,10
4811,300,11,water_blue,TILESET - Gulgan_Gulch1.png,1,10
4812,300,12,water_blue,TILESET - Canaan-CidHouse_2F.png,1,10
4813,300,13,water_blue,TILESET - Village_of_the_Ancients-Shirine.png,1,8
4814,300,14,water_blue,TILESET - Canaan-CidHouse_2F.png,1,8
4815,300,15,water_blue,TILESET - Alter Cave.png,4,14
4816,301,0,water_blue,TILESET - Ur_EldersHouse.png,1,8
4817,301,1,water_blue,TILESET - Ancient_Ruins3.png,4,14
4818,301,2,water_blue,TILESET - Cave_of_Shadows6.png,4,14
4819,301,3,water_blue,TILESET - Gulgan_Gulch1.png,1,1
4820,301,4,water_blue,TILESET - Gulgan_Gulch1.png,1,2
4821,301,5,water_blue,TILESET - Gulgan_Gulch1.png,1,3
4822,301,6,water_blue,TILESET - Eureka_B1.png,1,0
4823,301,7,water_blue,TILESET - Nepto_Temple1F.png,1,15
4824,301,8,water_blue,TILESET - Nepto_Temple1F.png,5,3
4825,301,9,water_blue,TILESET - Dwarven_Hollow-ArmorShop.png,1,9
4826,301,10,water_blue,TILESET - Vikings_Cove-1.png,1,8
4827,301,11,water_blue,TILESET - Cave_of_Shadows1_1.png,4,14
4828,301,12,water_blue,TILESET - Amur-Shrine.png,1,8
4829,301,13,water_blue,TILESET - Ancient_Ruins1.png,4,14
4830,301,14,water_blue,TILESET - Uneis_Shrine.png,1,8
4831,301,15,water_blue,TILESET - Crystal_Tower_8F_2.png,5,2
4832,302,0,water_blue,TILESET - Eureka_B6.png,4,9
4833,302,1,water_blue,TILESET - Castle_Argus-Tower.png,1,2
4834,302,2,water_blue,TILESET - Saronia_SouthEast2.png,1,2
4835,302,3,water_blue,TILESET - Castle_Sasune_Inner.png,1,2
4836,302,4,water_blue,TILESET - Saronia_Castle3.png,1,2
4837,302,5,water_blue,TILESET - Saronia_Catacombs1.png,1,2
4838,302,6,water_blue,TILESET - Eureka_B6.png,6,9
4839,302,7,water_blue,TILESET - Castle_Argus3F.png,1,6
4840,302,8,water_blue,TILESET - Canaan.png,2,4
4841,302,9,water_blue,TILESET - Crystal_Tower_1F.png,1,11
4842,302,10,water_blue,TILESET - Cave_of_Tides-Crystal_Room.png,1,11
4843,302,11,water_blue,TILESET - Crystal_Tower_3F.png,1,11
4844,302,12,water_blue,TILESET - Crystal Room.png,1,11
4845,302,13,water_blue,TILESET - Crystal_Tower_5F.png,1,11
4846,302,14,water_blue,TILESET - Ancient_Ruins1.png,0,3
4847,302,15,water_blue,TILESET - Cave_of_Shadows1_1.png,0,3
4848,303,0,water_blue,TILESET - Alter Cave.png,0,3
4849,303,1,water_blue,TILESET - Chocobos_Forest.png,0,3
4850,303,2,water_blue,TILESET - Castle_Argus3F.png,0,7
4851,303,3,water_blue,TILESET - Eureka_B6.png,0,10
4852,303,4,water_blue,TILESET - Eureka_B6.png,7,6
4853,303,5,water_blue,TILESET - Eureka_B6.png,5,6
4854,303,6,water_blue,TILESET - Eureka_B6.png,6,6
4855,303,7,water_blue,TILESET - Castle_Argus3F.png,1,4
4856,303,8,water_blue,TILESET - Castle_Argus3F.png,0,15
4857,303,9,water_blue,TILESET - Kazus.png,4,8
4858,303,10,water_blue,TILESET - Falgabard.png,4,8
4859,303,11,water_blue,TILESET - Saronia_NorthEast.png,4,8
4860,303,12,water_blue,TILESET - Tower_of_Owen3F.png,1,2
4861,303,13,water_blue,TILESET - Tower_of_Owen10F.png,1,2
4862,303,14,water_blue,TILESET - Uneis_Shrine.png,2,10
4863,303,15,water_blue,TILESET - Crystal_Tower_5F.png,1,13
4864,304,0,water_blue,TILESET - Crystal_Tower_3F.png,1,13
4865,304,1,water_blue,TILESET - Crystal_Tower_1F.png,1,13
4866,304,2,water_blue,TILESET - Canaan-CidHouse_2F.png,1,7
4867,304,3,water_blue,TILESET - Amur-Shrine.png,1,7
4868,304,4,water_blue,TILESET - Dwarven_HollowB1_B2.png,1,7
4869,304,5,water_blue,TILESET - Dwarven_HollowB3_1.png,1,7
4870,304,6,water_blue,TILESET - Vikings_Cove-1.png,1,7
4871,304,7,water_blue,TILESET - Eureka_B6.png,0,12
4872,304,8,water_blue,TILESET - Tower_of_Owen1F.png,0,10
4873,304,9,water_blue,TILESET - Tower_of_Owen1F.png,2,5
4874,304,10,water_blue,TILESET - Tower_of_Owen3F.png,0,10
4875,304,11,water_blue,TILESET - Tower_of_Owen10F.png,0,10
4876,304,12,water_blue,TILESET - Crystal_Tower_8F_2.png,1,1
4877,304,13,water_blue,TILESET - Crystal_Tower_8F_2.png,0,13
4878,304,14,water_blue,TILESET - Crystal_Tower_8F_2.png,1,2
4879,304,15,water_blue,TILESET - Saronia_Catacombs1.png,1,3
4880,305,0,water_blue,TILESET - Saronia_Castle3.png,1,3
4881,305,1,water_blue,TILESET - Saronia_SouthEast2.png,1,3
4882,305,2,water_blue,TILESET - Castle_Argus-Tower.png,1,3
4883,305,3,water_blue,TILESET - Ur_EldersHouse.png,1,10
4884,305,4,water_blue,TILESET - Crystal_Tower_8F_2.png,5,1
4885,305,5,water_blue,TILESET - Gulgan_Gulch1.png,1,8
4886,305,6,water_blue,TILESET - World_of_Darkness1.png,6,1
4887,305,7,water_blue,TILESET - Nepto_Temple1F.png,0,2
4888,305,8,water_blue,TILESET - Crystal_Tower_8F_2.png,6,1
4889,305,9,water_blue,TILESET - Crystal_Tower_8F_2.png,2,2
4890,305,10,water_blue,TILESET - Castle_Argus3F.png,1,3
4891,305,11,water_blue,TILESET - Bahamuts_Nest.png,1,7
4892,305,12,water_blue,TILESET - Castle_Argus3F.png,1,1
4893,305,13,nature_green,TILESET - SealedCave.png,3,0
4894,305,14,nature_green,TILESET - Ancient_Ruins1.png,4,8
4895,305,15,nature_green,TILESET - Cave_of_the_Circle1.png,4,8
4896,306,0,nature_green,TILESET - Vikings_Cove-1.png,3,14
4897,306,1,nature_green,TILESET - Retrieval_Forest.png,4,6
4898,306,2,nature_green,TILESET - Chocobos_Forest.png,4,6
4899,306,3,nature_green,TILESET - Amur.png,0,3
4900,306,4,nature_green,TILESET - Kazus.png,0,3
4901,306,5,nature_green,TILESET - Ur.png,0,3
4902,306,6,nature_green,TILESET - Ur.png,7,8
4903,306,7,nature_green,TILESET - Vikings_Cove-1.png,1,11
4904,306,8,nature_green,TILESET - Sewers1.png,1,11
4905,306,9,nature_green,TILESET - Sewers1.png,0,2
4906,306,10,nature_green,TILESET - Tower_of_Owen4F.png,3,11
4907,306,11,nature_green,TILESET - Nepto_Temple1F.png,3,12
4908,306,12,nature_green,TILESET - SealedCave.png,3,12
4909,306,13,nature_green,TILESET - Heins_Castle1.png,3,12
4910,306,14,nature_green,TILESET - Kazus.png,4,0
4911,306,15,nature_green,TILESET - Falgabard.png,4,0
4912,307,0,nature_green,TILESET - Kazus.png,4,1
4913,307,1,nature_green,TILESET - Falgabard.png,4,1
4914,307,2,nature_green,TILESET - Falgabard.png,6,2
4915,307,3,nature_green,TILESET - Kazus.png,6,2
4916,307,4,nature_green,TILESET - Dogas_Village.png,4,1
4917,307,5,nature_green,TILESET - Canaan.png,4,1
4918,307,6,nature_green,TILESET - Ur.png,4,1
4919,307,7,nature_green,TILESET - Ur.png,3,0
4920,307,8,nature_green,TILESET - Canaan.png,3,0
4921,307,9,nature_green,TILESET - Ur.png,6,0
4922,307,10,nature_green,TILESET - Kazus.png,0,0
4923,307,11,nature_green,TILESET - Amur.png,6,0
4924,307,12,nature_green,TILESET - Amur.png,0,0
4925,307,13,nature_green,TILESET - Canaan.png,0,0
4926,307,14,nature_green,TILESET - Canaan.png,6,0
4927,307,15,nature_green,TILESET - Tozus.png,6,0
4928,308,0,nature_green,TILESET - Canaan.png,6,8
4929,308,1,nature_green,TILESET - Ur.png,6,8
4930,308,2,nature_green,TILESET - Ur.png,6,4
4931,308,3,nature_green,TILESET - Kazus.png,6,4
4932,308,4,nature_green,TILESET - Tozus.png,2,15
4933,308,5,nature_green,TILESET - Heins_Castle1.png,3,15
4934,308,6,nature_green,TILESET - Ur.png,2,15
4935,308,7,nature_green,TILESET - Canaan.png,2,15
4936,308,8,nature_green,TILESET - Canaan.png,6,4
4937,308,9,nature_green,TILESET - Ur.png,4,3
4938,308,10,nature_green,TILESET - Dogas_Village.png,4,3
4939,308,11,nature_green,TILESET - Canaan.png,4,3
4940,308,12,nature_green,TILESET - Kazus.png,4,3
4941,308,13,nature_green,TILESET - Falgabard.png,4,3
4942,308,14,nature_green,TILESET - Castle_Argus.png,0,9
4943,308,15,nature_green,TILESET - Saronia_Castle1.png,0,9
4944,309,0,nature_green,TILESET - Castle_Sasune.png,0,9
4945,309,1,nature_green,TILESET - Castle_Argus.png,0,0
4946,309,2,nature_green,TILESET - SealedCave.png,3,15
4947,309,3,nature_green,TILESET - Temple_of_Time1_1.png,5,4
4948,309,4,nature_green,TILESET - Castle_Sasune.png,1,0
4949,309,5,nature_green,TILESET - Saronia_Castle1.png,1,0
4950,309,6,nature_green,TILESET - Castle_Argus.png,1,0
4951,309,7,nature_green,TILESET - Amur.png,4,1
4952,309,8,nature_green,TILESET - Saronia_NorthEast.png,4,1
4953,309,9,nature_green,TILESET - Saronia_NorthEast.png,6,2
4954,309,10,nature_green,TILESET - Amur.png,6,2
4955,309,11,nature_green,TILESET - Dogas_Village.png,6,2
4956,309,12,nature_green,TILESET - Ur.png,6,2
4957,309,13,nature_green,TILESET - Canaan.png,6,2
4958,309,14,nature_green,TILESET - Tozus.png,6,2
4959,309,15,nature_green,TILESET - Tozus.png,4,1
4960,310,0,nature_green,TILESET - Tozus.png,4,0
4961,310,1,nature_green,TILESET - Canaan.png,4,0
4962,310,2,nature_green,TILESET - Amur.png,4,0
4963,310,3,nature_green,TILESET - Ur.png,4,0
4964,310,4,nature_green,TILESET - Tozus.png,3,15
4965,310,5,nature_green,TILESET - Heins_Castle1.png,4,6
4966,310,6,nature_green,TILESET - Cave_of_the_Circle1.png,4,6
4967,310,7,nature_green,TILESET - Tower_of_Owen6F.png,4,6
4968,310,8,nature_green,TILESET - Vikings_Cove-1.png,3,13
4969,310,9,nature_green,TILESET - Saronia_Castle1.png,1,2
4970,310,10,nature_green,TILESET - Castle_Argus.png,1,2
4971,310,11,nature_green,TILESET - Replito.png,2,14
4972,310,12,nature_green,TILESET - Amur.png,4,3
4973,310,13,nature_green,TILESET - Vikings_Cove-Inn_ItemShop.png,4,6
4974,310,14,nature_green,TILESET - Temple_of_Time1_1.png,4,1
4975,310,15,nature_green,TILESET - Ancient_Ruins1.png,4,1
4976,311,0,nature_green,TILESET - Vikings_Cove-1.png,4,9
4977,311,1,nature_green,TILESET - Tower_of_Owen6F.png,4,1
4978,311,2,nature_green,TILESET - Ancient_Ruins3.png,4,1
4979,311,3,nature_green,TILESET - Sewers1.png,4,1
4980,311,4,nature_green,TILESET - Cave_of_the_Circle1.png,4,1
4981,311,5,nature_green,TILESET - Heins_Castle1.png,4,1
4982,311,6,nature_green,TILESET - Chocobos_Forest.png,0,1
4983,311,7,nature_green,TILESET - Chocobos_Forest.png,6,2
4984,311,8,nature_green,TILESET - Chocobos_Forest.png,1,13
4985,311,9,nature_green,TILESET - Retrieval_Forest.png,1,13
4986,311,10,nature_green,TILESET - Retrieval_Forest.png,1,12
4987,311,11,nature_green,TILESET - Retrieval_Forest.png,1,11
4988,311,12,nature_green,TILESET - Chocobos_Forest.png,1,11
4989,311,13,nature_green,TILESET - Chocobos_Forest.png,1,12
4990,311,14,nature_green,TILESET - Cave_of_the_Circle1.png,3,6
4991,311,15,nature_green,TILESET - Ancient_Ruins3.png,3,6
4992,312,0,nature_green,TILESET - Vikings_Cove-1.png,6,3
4993,312,1,nature_green,TILESET - Vikings_Cove-1.png,0,1
4994,312,2,nature_green,TILESET - SealedCave.png,1,6
4995,312,3,nature_green,TILESET - Sewers1.png,1,5
4996,312,4,nature_green,TILESET - Sewers1.png,0,14
4997,312,5,nature_green,TILESET - Sewers1.png,0,1
4998,312,6,nature_green,TILESET - SealedCave.png,2,9
4999,312,7,nature_green,TILESET - Vikings_Cove-1.png,2,15
5000,312,8,nature_green,TILESET - Vikings_Cove-1.png,0,13
5001,312,9,nature_green,TILESET - Nepto_Temple1F.png,3,0
5002,312,10,nature_green,TILESET - Retrieval_Forest.png,4,1
5003,312,11,nature_green,TILESET - Chocobos_Forest.png,4,1
5004,312,12,nature_green,TILESET - Chocobos_Forest.png,4,10
5005,312,13,nature_green,TILESET - Retrieval_Forest.png,4,10
5006,312,14,nature_green,TILESET - Tozus.png,0,5
5007,312,15,nature_green,TILESET - Tozus.png,0,6
5008,313,0,nature_green,TILESET - Chocobos_Forest.png,4,0
5009,313,1,nature_green,TILESET - Retrieval_Forest.png,4,0
5010,313,2,nature_green,TILESET - Retrieval_Forest.png,2,4
5011,313,3,nature_green,TILESET - Ancient_Ruins1.png,3,6
5012,313,4,nature_green,TILESET - Falgabard_Cave.png,3,6
5013,313,5,nature_green,TILESET - Retrieval_Forest.png,2,5
5014,313,6,nature_green,TILESET - Crystal_Tower_8F_1.png,4,7
5015,313,7,nature_green,TILESET - Tower_of_Owen4F.png,1,15
5016,313,8,nature_green,TILESET - Retrieval_Forest.png,7,0
5017,313,9,nature_green,TILESET - SealedCave.png,2,8
5018,313,10,nature_green,TILESET - Nepto_Temple1F.png,2,6
5019,313,11,nature_green,TILESET - Retrieval_Forest.png,0,7
5020,313,12,nature_green,TILESET - Chocobos_Forest.png,0,7
5021,313,13,nature_green,TILESET - Ur.png,2,3
5022,313,14,nature_green,TILESET - Canaan.png,2,8
5023,313,15,nature_green,TILESET - Amur.png,2,8
5024,314,0,nature_green,TILESET - Ur.png,2,8
5025,314,1,nature_green,TILESET - Saronia_NorthEast.png,2,7
5026,314,2,nature_green,TILESET - Chocobos_Forest.png,5,5
5027,314,3,nature_green,TILESET - Cave_of_the_Circle1.png,4,10
5028,314,4,nature_green,TILESET - Tower_of_Owen6F.png,4,10
5029,314,5,nature_green,TILESET - Ancient_Ruins3.png,4,10
5030,314,6,nature_green,TILESET - Sewers1.png,4,10
5031,314,7,nature_green,TILESET - Heins_Castle1.png,4,10
5032,314,8,nature_green,TILESET - Chocobos_Forest.png,5,0
5033,314,9,nature_green,TILESET - Castle_Argus.png,1,3
5034,314,10,nature_green,TILESET - Saronia_Castle1.png,1,3
5035,314,11,nature_green,TILESET - Vikings_Cove-Inn_ItemShop.png,4,11
5036,314,12,nature_green,TILESET - Tower_of_Owen6F.png,4,3
5037,314,13,nature_green,TILESET - Vikings_Cove-1.png,1,4
5038,314,14,nature_green,TILESET - SealedCave.png,2,7
5039,314,15,nature_green,TILESET - Vikings_Cove-1.png,4,10
5040,315,0,nature_green,TILESET - Ancient_Ruins1.png,4,10
5041,315,1,nature_green,TILESET - Canaan-Inn_ItemShop.png,1,9
5042,315,2,nature_green,TILESET - Falgabard-ArmorShop.png,7,11
5043,315,3,nature_green,TILESET - Heins_Castle1.png,0,0
5044,315,4,nature_green,TILESET - Tower_of_Owen3F.png,0,0
5045,315,5,nature_green,TILESET - Tower_of_Owen6F.png,0,0
5046,315,6,nature_green,TILESET - Ancients_Maze1.png,5,0
5047,315,7,nature_green,TILESET - Goldor_Manor2.png,7,7
5048,315,8,nature_green,TILESET - Castle_Argus.png,4,8
5049,315,9,nature_green,TILESET - Molten_CaveB1.png,4,8
5050,315,10,nature_green,TILESET - Retrieval_Forest.png,4,8
5051,315,11,nature_green,TILESET - Nepto_Temple1F.png,7,7
5052,315,12,nature_green,TILESET - Alter Cave.png,5,0
5053,315,13,nature_green,TILESET - Saronia_Castle-Gate.png,5,0
5054,315,14,nature_green,TILESET - Goldor_Manor1_1.png,5,0
5055,315,15,nature_green,TILESET - Dogas_Village.png,5,0
5056,316,0,nature_green,TILESET - Saronia_Castle-Gate.png,7,0
5057,316,1,nature_green,TILESET - Retrieval_Forest.png,4,14
5058,316,2,nature_green,TILESET - Chocobos_Forest.png,4,14
5059,316,3,nature_green,TILESET - Canaan.png,3,5
5060,316,4,nature_green,TILESET - Ur.png,3,5
5061,316,5,nature_green,TILESET - Canaan.png,2,14
5062,316,6,nature_green,TILESET - Amur.png,2,14
5063,316,7,nature_green,TILESET - Ur.png,2,14
5064,316,8,nature_green,TILESET - Castle_Sasune.png,1,2
5065,316,9,nature_green,TILESET - Tozus.png,4,3
5066,316,10,nature_green,TILESET - Canaan.png,7,8
5067,316,11,nature_green,TILESET - Retrieval_Forest.png,4,2
5068,316,12,nature_green,TILESET - Chocobos_Forest.png,4,2
5069,316,13,nature_green,TILESET - Chocobos_Forest.png,2,4
5070,316,14,nature_green,TILESET - Tower_of_Owen4F.png,3,1
5071,316,15,nature_green,TILESET - Chocobos_Forest.png,0,2
5072,317,0,nature_green,TILESET - Cave_of_the_Circle1.png,0,2
5073,317,1,nature_green,TILESET - Ancient_Ruins1.png,0,2
5074,317,2,nature_green,TILESET - Falgabard_Cave.png,0,2
5075,317,3,nature_green,TILESET - Ancient_Ruins3.png,0,2
5076,317,4,nature_green,TILESET - Mythril_Mine.png,0,2
5077,317,5,nature_green,TILESET - SealedCave.png,1,12
5078,317,6,nature_green,TILESET - Tower_of_Owen4F.png,2,7
5079,317,7,nature_green,TILESET - Tower_of_Owen4F.png,1,6
5080,317,8,nature_green,TILESET - Tower_of_Owen4F.png,2,12
5081,317,9,nature_green,TILESET - Tower_of_Owen4F.png,3,14
5082,317,10,nature_green,TILESET - Tower_of_Owen4F.png,3,13
5083,317,11,nature_green,TILESET - Tower_of_Owen4F.png,3,10
5084,317,12,nature_green,TILESET - Tower_of_Owen6F.png,1,4
5085,317,13,nature_green,TILESET - Tower_of_Owen4F.png,2,10
5086,317,14,nature_green,TILESET - Sunken_Cave1.png,0,2
5087,317,15,nature_green,TILESET - Chocobos_Forest.png,1,15
5088,318,0,nature_green,TILESET - Canaan.png,0,3
5089,318,1,nature_green,TILESET - Canaan.png,2,1
5090,318,2,nature_green,TILESET - Canaan.png,2,3
5091,318,3,nature_green,TILESET - Amur.png,2,1
5092,318,4,nature_green,TILESET - Ur.png,2,1
5093,318,5,nature_green,TILESET - Ur.png,5,10
5094,318,6,nature_green,TILESET - Nepto_Temple1F.png,7,12
5095,318,7,nature_green,TILESET - Tower_of_Owen4F.png,7,12
5096,318,8,nature_green,TILESET - Ancient_Ruins3.png,0,14
5097,318,9,nature_green,TILESET - Cave_of_the_Circle1.png,0,14
5098,318,10,nature_green,TILESET - Cave_of_the_Circle1.png,1,5
5099,318,11,nature_green,TILESET - Ancient_Ruins3.png,1,5
5100,318,12,nature_green,TILESET - Falgabard.png,4,7
5101,318,13,nature_green,TILESET - Kazus.png,3,13
5102,318,14,nature_green,TILESET - Falgabard.png,2,13
5103,318,15,nature_green,TILESET - Replito.png,2,13
5104,319,0,nature_green,TILESET - Canaan-CidHouse_1F.png,7,11
5105,319,1,nature_green,TILESET - Canaan-Shrine.png,7,11
5106,319,2,nature_green,TILESET - Tozus.png,1,8
5107,319,3,nature_green,TILESET - Castle_Sasune.png,7,1
5108,319,4,nature_green,TILESET - Retrieval_Forest.png,0,2
5109,319,5,nature_green,TILESET - Vikings_Cove-Inn_ItemShop.png,3,2
5110,319,6,nature_green,TILESET - Kazus.png,2,1
5111,319,7,nature_green,TILESET - Ur.png,5,9
5112,319,8,nature_green,TILESET - Retrieval_Forest.png,4,7
5113,319,9,nature_green,TILESET - Retrieval_Forest.png,2,9
5114,319,10,nature_green,TILESET - Kazus.png,2,0
5115,319,11,nature_green,TILESET - Dogas_Grotto1.png,7,12
5116,319,12,nature_green,TILESET - Falgabard.png,2,5
5117,319,13,nature_green,TILESET - Kazus.png,2,5
5118,319,14,nature_green,TILESET - Amur.png,2,7
5119,319,15,nature_green,TILESET - Castle_Argus.png,7,1
5120,320,0,nature_green,TILESET - Saronia_Castle1.png,7,1
5121,320,1,nature_green,TILESET - Kazus.png,2,7
5122,320,2,nature_green,TILESET - Falgabard.png,2,7
5123,320,3,nature_green,TILESET - Falgabard.png,2,6
5124,320,4,nature_green,TILESET - Kazus.png,2,6
5125,320,5,nature_green,TILESET - Vikings_Cove-Inn_ItemShop.png,3,1
5126,320,6,nature_green,TILESET - SealedCave.png,3,1
5127,320,7,nature_green,TILESET - Tower_of_Owen4F.png,6,9
5128,320,8,nature_green,TILESET - Nepto_Temple1F.png,6,9
5129,320,9,nature_green,TILESET - Tozus.png,2,12
5130,320,10,nature_green,TILESET - Ur.png,0,1
5131,320,11,nature_green,TILESET - Ur.png,0,2
5132,320,12,nature_green,TILESET - Ur.png,3,2
5133,320,13,nature_green,TILESET - Kazus.png,2,12
